partition_LIB_news_longer;$COUNTRY$ has decided that it will make Liberia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LIB_news_short;$COUNTRY$ has declared a partition on the state of Liberia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LIP_title;Declare a partition on the state of Lippe;;;;;;;;;;;;;x
declare_partition_LIP_desc;Let the world know of your desire to take as much of Lippe as you want;;;;;;;;;;;;;x
partition_LIP_news_longer;$COUNTRY$ has decided that it will make Lippe pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LIP_news_short;$COUNTRY$ has declared a partition on the state of Lippe;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LIT_title;Declare a partition on the state of Lithuania;;;;;;;;;;;;;x
declare_partition_LIT_desc;Let the world know of your desire to take as much of Lithuania as you want;;;;;;;;;;;;;x
partition_LIT_news_longer;$COUNTRY$ has decided that it will make Lithuania pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LIT_news_short;$COUNTRY$ has declared a partition on the state of Lithuania;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LOA_title;Declare a partition on the state of Loango;;;;;;;;;;;;;x
declare_partition_LOA_desc;Let the world know of your desire to take as much of Loango as you want;;;;;;;;;;;;;x
partition_LOA_news_longer;$COUNTRY$ has decided that it will make Loango pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LOA_news_short;$COUNTRY$ has declared a partition on the state of Loango;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LOM_title;Declare a partition on the state of Lombardia;;;;;;;;;;;;;x
declare_partition_LOM_desc;Let the world know of your desire to take as much of Lombardia as you want;;;;;;;;;;;;;x
partition_LOM_news_longer;$COUNTRY$ has decided that it will make Lombardia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LOM_news_short;$COUNTRY$ has declared a partition on the state of Lombardia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LOR_title;Declare a partition on the state of Lorraine;;;;;;;;;;;;;x
declare_partition_LOR_desc;Let the world know of your desire to take as much of Lorraine as you want;;;;;;;;;;;;;x
partition_LOR_news_longer;$COUNTRY$ has decided that it will make Lorraine pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LOR_news_short;$COUNTRY$ has declared a partition on the state of Lorraine;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LOS_title;Declare a partition on the state of Los Altos;;;;;;;;;;;;;x
declare_partition_LOS_desc;Let the world know of your desire to take as much of Los Altos as you want;;;;;;;;;;;;;x
partition_LOS_news_longer;$COUNTRY$ has decided that it will make Los Altos pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LOS_news_short;$COUNTRY$ has declared a partition on the state of Los Altos;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LPL_title;Declare a partition on the state of La Plata;;;;;;;;;;;;;x
declare_partition_LPL_desc;Let the world know of your desire to take as much of La Plata as you want;;;;;;;;;;;;;x
partition_LPL_news_longer;$COUNTRY$ has decided that it will make La Plata pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LPL_news_short;$COUNTRY$ has declared a partition on the state of La Plata;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LSK_title;Declare a partition on the state of Alaska;;;;;;;;;;;;;x
declare_partition_LSK_desc;Let the world know of your desire to take as much of Alaska as you want;;;;;;;;;;;;;x
partition_LSK_news_longer;$COUNTRY$ has decided that it will make Alaska pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LSK_news_short;$COUNTRY$ has declared a partition on the state of Alaska;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUA_title;Declare a partition on the state of Luang Prabang;;;;;;;;;;;;;x
declare_partition_LUA_desc;Let the world know of your desire to take as much of Luang Prabang as you want;;;;;;;;;;;;;x
partition_LUA_news_longer;$COUNTRY$ has decided that it will make Luang Prabang pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUA_news_short;$COUNTRY$ has declared a partition on the state of Luang Prabang;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUB_title;Declare a partition on the state of Lubeck;;;;;;;;;;;;;x
declare_partition_LUB_desc;Let the world know of your desire to take as much of Lubeck as you want;;;;;;;;;;;;;x
partition_LUB_news_longer;$COUNTRY$ has decided that it will make Lubeck pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUB_news_short;$COUNTRY$ has declared a partition on the state of Lubeck;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUC_title;Declare a partition on the state of Lucca;;;;;;;;;;;;;x
declare_partition_LUC_desc;Let the world know of your desire to take as much of Lucca as you want;;;;;;;;;;;;;x
partition_LUC_news_longer;$COUNTRY$ has decided that it will make Lucca pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUC_news_short;$COUNTRY$ has declared a partition on the state of Lucca;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUN_title;Declare a partition on the state of Lunda;;;;;;;;;;;;;x
declare_partition_LUN_desc;Let the world know of your desire to take as much of Lunda as you want;;;;;;;;;;;;;x
partition_LUN_news_longer;$COUNTRY$ has decided that it will make Lunda pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUN_news_short;$COUNTRY$ has declared a partition on the state of Lunda;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUX_title;Declare a partition on the state of Luxemburg;;;;;;;;;;;;;x
declare_partition_LUX_desc;Let the world know of your desire to take as much of Luxemburg as you want;;;;;;;;;;;;;x
partition_LUX_news_longer;$COUNTRY$ has decided that it will make Luxemburg pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUX_news_short;$COUNTRY$ has declared a partition on the state of Luxemburg;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LUZ_title;Declare a partition on the state of Luzica;;;;;;;;;;;;;x
declare_partition_LUZ_desc;Let the world know of your desire to take as much of Luzica as you want;;;;;;;;;;;;;x
partition_LUZ_news_longer;$COUNTRY$ has decided that it will make Luzica pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LUZ_news_short;$COUNTRY$ has declared a partition on the state of Luzica;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_LXA_title;Declare a partition on the state of Lan Xang;;;;;;;;;;;;;x
declare_partition_LXA_desc;Let the world know of your desire to take as much of Lan Xang as you want;;;;;;;;;;;;;x
partition_LXA_news_longer;$COUNTRY$ has decided that it will make Lan Xang pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_LXA_news_short;$COUNTRY$ has declared a partition on the state of Lan Xang;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAD_title;Declare a partition on the state of Madagascar;;;;;;;;;;;;;x
declare_partition_MAD_desc;Let the world know of your desire to take as much of Madagascar as you want;;;;;;;;;;;;;x
partition_MAD_news_longer;$COUNTRY$ has decided that it will make Madagascar pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAD_news_short;$COUNTRY$ has declared a partition on the state of Madagascar;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAH_title;Declare a partition on the state of Maharashtra;;;;;;;;;;;;;x
declare_partition_MAH_desc;Let the world know of your desire to take as much of Maharashtra as you want;;;;;;;;;;;;;x
partition_MAH_news_longer;$COUNTRY$ has decided that it will make Maharashtra pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAH_news_short;$COUNTRY$ has declared a partition on the state of Maharashtra;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAJ_title;Declare a partition on the state of Majeerteen;;;;;;;;;;;;;x
declare_partition_MAJ_desc;Let the world know of your desire to take as much of Majeerteen as you want;;;;;;;;;;;;;x
partition_MAJ_news_longer;$COUNTRY$ has decided that it will make Majeerteen pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAJ_news_short;$COUNTRY$ has declared a partition on the state of Majeerteen;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAK_title;Declare a partition on the state of Makran;;;;;;;;;;;;;x
declare_partition_MAK_desc;Let the world know of your desire to take as much of Makran as you want;;;;;;;;;;;;;x
partition_MAK_news_longer;$COUNTRY$ has decided that it will make Makran pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAK_news_short;$COUNTRY$ has declared a partition on the state of Makran;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAL_title;Declare a partition on the state of Maluku;;;;;;;;;;;;;x
declare_partition_MAL_desc;Let the world know of your desire to take as much of Maluku as you want;;;;;;;;;;;;;x
partition_MAL_news_longer;$COUNTRY$ has decided that it will make Maluku pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAL_news_short;$COUNTRY$ has declared a partition on the state of Maluku;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAS_title;Declare a partition on the state of Massina;;;;;;;;;;;;;x
declare_partition_MAS_desc;Let the world know of your desire to take as much of Massina as you want;;;;;;;;;;;;;x
partition_MAS_news_longer;$COUNTRY$ has decided that it will make Massina pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAS_news_short;$COUNTRY$ has declared a partition on the state of Massina;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MAT_title;Declare a partition on the state of Matabele;;;;;;;;;;;;;x
declare_partition_MAT_desc;Let the world know of your desire to take as much of Matabele as you want;;;;;;;;;;;;;x
partition_MAT_news_longer;$COUNTRY$ has decided that it will make Matabele pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MAT_news_short;$COUNTRY$ has declared a partition on the state of Matabele;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MCD_title;Declare a partition on the state of Macedonia;;;;;;;;;;;;;x
declare_partition_MCD_desc;Let the world know of your desire to take as much of Macedonia as you want;;;;;;;;;;;;;x
partition_MCD_news_longer;$COUNTRY$ has decided that it will make Macedonia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MCD_news_short;$COUNTRY$ has declared a partition on the state of Macedonia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MCK_title;Declare a partition on the state of Manchukuo;;;;;;;;;;;;;x
declare_partition_MCK_desc;Let the world know of your desire to take as much of Manchukuo as you want;;;;;;;;;;;;;x
partition_MCK_news_longer;$COUNTRY$ has decided that it will make Manchukuo pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MCK_news_short;$COUNTRY$ has declared a partition on the state of Manchukuo;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MDV_title;Declare a partition on the state of Moldova;;;;;;;;;;;;;x
declare_partition_MDV_desc;Let the world know of your desire to take as much of Moldova as you want;;;;;;;;;;;;;x
partition_MDV_news_longer;$COUNTRY$ has decided that it will make Moldova pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MDV_news_short;$COUNTRY$ has declared a partition on the state of Moldova;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MEC_title;Declare a partition on the state of Mecklenburg;;;;;;;;;;;;;x
declare_partition_MEC_desc;Let the world know of your desire to take as much of Mecklenburg as you want;;;;;;;;;;;;;x
partition_MEC_news_longer;$COUNTRY$ has decided that it will make Mecklenburg pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MEC_news_short;$COUNTRY$ has declared a partition on the state of Mecklenburg;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MEI_title;Declare a partition on the state of Saxe;;;;;;;;;;;;;x
declare_partition_MEI_desc;Let the world know of your desire to take as much of Saxe as you want;;;;;;;;;;;;;x
partition_MEI_news_longer;$COUNTRY$ has decided that it will make Saxe pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MEI_news_short;$COUNTRY$ has declared a partition on the state of Saxe;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MEW_title;Declare a partition on the state of Mewar;;;;;;;;;;;;;x
declare_partition_MEW_desc;Let the world know of your desire to take as much of Mewar as you want;;;;;;;;;;;;;x
partition_MEW_news_longer;$COUNTRY$ has decided that it will make Mewar pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MEW_news_short;$COUNTRY$ has declared a partition on the state of Mewar;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MEX_title;Declare a partition on the state of Mexico;;;;;;;;;;;;;x
declare_partition_MEX_desc;Let the world know of your desire to take as much of Mexico as you want;;;;;;;;;;;;;x
partition_MEX_news_longer;$COUNTRY$ has decided that it will make Mexico pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MEX_news_short;$COUNTRY$ has declared a partition on the state of Mexico;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MGH_title;Declare a partition on the state of Maghreb;;;;;;;;;;;;;x
declare_partition_MGH_desc;Let the world know of your desire to take as much of Maghreb as you want;;;;;;;;;;;;;x
partition_MGH_news_longer;$COUNTRY$ has decided that it will make Maghreb pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MGH_news_short;$COUNTRY$ has declared a partition on the state of Maghreb;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MGL_title;Declare a partition on the state of Mongolia;;;;;;;;;;;;;x
declare_partition_MGL_desc;Let the world know of your desire to take as much of Mongolia as you want;;;;;;;;;;;;;x
partition_MGL_news_longer;$COUNTRY$ has decided that it will make Mongolia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MGL_news_short;$COUNTRY$ has declared a partition on the state of Mongolia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MHR_title;Declare a partition on the state of Mahra;;;;;;;;;;;;;x
declare_partition_MHR_desc;Let the world know of your desire to take as much of Mahra as you want;;;;;;;;;;;;;x
partition_MHR_news_longer;$COUNTRY$ has decided that it will make Mahra pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MHR_news_short;$COUNTRY$ has declared a partition on the state of Mahra;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MKN_title;Declare a partition on the state of Mukriyan;;;;;;;;;;;;;x
declare_partition_MKN_desc;Let the world know of your desire to take as much of Mukriyan as you want;;;;;;;;;;;;;x
partition_MKN_news_longer;$COUNTRY$ has decided that it will make Mukriyan pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MKN_news_short;$COUNTRY$ has declared a partition on the state of Mukriyan;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MLD_title;Declare a partition on the state of Maldives;;;;;;;;;;;;;x
declare_partition_MLD_desc;Let the world know of your desire to take as much of Maldives as you want;;;;;;;;;;;;;x
partition_MLD_news_longer;$COUNTRY$ has decided that it will make Maldives pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MLD_news_short;$COUNTRY$ has declared a partition on the state of Maldives;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MLI_title;Declare a partition on the state of Mali;;;;;;;;;;;;;x
declare_partition_MLI_desc;Let the world know of your desire to take as much of Mali as you want;;;;;;;;;;;;;x
partition_MLI_news_longer;$COUNTRY$ has decided that it will make Mali pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MLI_news_short;$COUNTRY$ has declared a partition on the state of Mali;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MLT_title;Declare a partition on the state of Malta;;;;;;;;;;;;;x
declare_partition_MLT_desc;Let the world know of your desire to take as much of Malta as you want;;;;;;;;;;;;;x
partition_MLT_news_longer;$COUNTRY$ has decided that it will make Malta pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MLT_news_short;$COUNTRY$ has declared a partition on the state of Malta;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MLW_title;Declare a partition on the state of Malawi;;;;;;;;;;;;;x
declare_partition_MLW_desc;Let the world know of your desire to take as much of Malawi as you want;;;;;;;;;;;;;x
partition_MLW_news_longer;$COUNTRY$ has decided that it will make Malawi pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MLW_news_short;$COUNTRY$ has declared a partition on the state of Malawi;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MLY_title;Declare a partition on the state of Malaya;;;;;;;;;;;;;x
declare_partition_MLY_desc;Let the world know of your desire to take as much of Malaya as you want;;;;;;;;;;;;;x
partition_MLY_news_longer;$COUNTRY$ has decided that it will make Malaya pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MLY_news_short;$COUNTRY$ has declared a partition on the state of Malaya;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MNG_title;Declare a partition on the state of Mongo;;;;;;;;;;;;;x
declare_partition_MNG_desc;Let the world know of your desire to take as much of Mongo as you want;;;;;;;;;;;;;x
partition_MNG_news_longer;$COUNTRY$ has decided that it will make Mongo pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MNG_news_short;$COUNTRY$ has declared a partition on the state of Mongo;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MNP_title;Declare a partition on the state of Manipur;;;;;;;;;;;;;x
declare_partition_MNP_desc;Let the world know of your desire to take as much of Manipur as you want;;;;;;;;;;;;;x
partition_MNP_news_longer;$COUNTRY$ has decided that it will make Manipur pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MNP_news_short;$COUNTRY$ has declared a partition on the state of Manipur;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MOD_title;Declare a partition on the state of Modena;;;;;;;;;;;;;x
declare_partition_MOD_desc;Let the world know of your desire to take as much of Modena as you want;;;;;;;;;;;;;x
partition_MOD_news_longer;$COUNTRY$ has decided that it will make Modena pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MOD_news_short;$COUNTRY$ has declared a partition on the state of Modena;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MOL_title;Declare a partition on the state of Moldavia;;;;;;;;;;;;;x
declare_partition_MOL_desc;Let the world know of your desire to take as much of Moldavia as you want;;;;;;;;;;;;;x
partition_MOL_news_longer;$COUNTRY$ has decided that it will make Moldavia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MOL_news_short;$COUNTRY$ has declared a partition on the state of Moldavia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MON_title;Declare a partition on the state of Montenegro;;;;;;;;;;;;;x
declare_partition_MON_desc;Let the world know of your desire to take as much of Montenegro as you want;;;;;;;;;;;;;x
partition_MON_news_longer;$COUNTRY$ has decided that it will make Montenegro pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MON_news_short;$COUNTRY$ has declared a partition on the state of Montenegro;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MOR_title;Declare a partition on the state of Morocco;;;;;;;;;;;;;x
declare_partition_MOR_desc;Let the world know of your desire to take as much of Morocco as you want;;;;;;;;;;;;;x
partition_MOR_news_longer;$COUNTRY$ has decided that it will make Morocco pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MOR_news_short;$COUNTRY$ has declared a partition on the state of Morocco;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MOS_title;Declare a partition on the state of Mossi;;;;;;;;;;;;;x
declare_partition_MOS_desc;Let the world know of your desire to take as much of Mossi as you want;;;;;;;;;;;;;x
partition_MOS_news_longer;$COUNTRY$ has decided that it will make Mossi pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MOS_news_short;$COUNTRY$ has declared a partition on the state of Mossi;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MOZ_title;Declare a partition on the state of Mozambique;;;;;;;;;;;;;x
declare_partition_MOZ_desc;Let the world know of your desire to take as much of Mozambique as you want;;;;;;;;;;;;;x
partition_MOZ_news_longer;$COUNTRY$ has decided that it will make Mozambique pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MOZ_news_short;$COUNTRY$ has declared a partition on the state of Mozambique;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MRU_title;Declare a partition on the state of Maritime Union;;;;;;;;;;;;;x
declare_partition_MRU_desc;Let the world know of your desire to take as much of Maritime Union as you want;;;;;;;;;;;;;x
partition_MRU_news_longer;$COUNTRY$ has decided that it will make Maritime Union pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MRU_news_short;$COUNTRY$ has declared a partition on the state of Maritime Union;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MTC_title;Declare a partition on the state of Metis Confederacy;;;;;;;;;;;;;x
declare_partition_MTC_desc;Let the world know of your desire to take as much of Metis Confederacy as you want;;;;;;;;;;;;;x
partition_MTC_news_longer;$COUNTRY$ has decided that it will make Metis Confederacy pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MTC_news_short;$COUNTRY$ has declared a partition on the state of Metis Confederacy;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MUG_title;Declare a partition on the state of Mughalistan;;;;;;;;;;;;;x
declare_partition_MUG_desc;Let the world know of your desire to take as much of Mughalistan as you want;;;;;;;;;;;;;x
partition_MUG_news_longer;$COUNTRY$ has decided that it will make Mughalistan pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MUG_news_short;$COUNTRY$ has declared a partition on the state of Mughalistan;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_MYS_title;Declare a partition on the state of Mysore;;;;;;;;;;;;;x
declare_partition_MYS_desc;Let the world know of your desire to take as much of Mysore as you want;;;;;;;;;;;;;x
partition_MYS_news_longer;$COUNTRY$ has decided that it will make Mysore pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_MYS_news_short;$COUNTRY$ has declared a partition on the state of Mysore;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NAG_title;Declare a partition on the state of Nagpur;;;;;;;;;;;;;x
declare_partition_NAG_desc;Let the world know of your desire to take as much of Nagpur as you want;;;;;;;;;;;;;x
partition_NAG_news_longer;$COUNTRY$ has decided that it will make Nagpur pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NAG_news_short;$COUNTRY$ has declared a partition on the state of Nagpur;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NAL_title;Declare a partition on the state of Natalia;;;;;;;;;;;;;x
declare_partition_NAL_desc;Let the world know of your desire to take as much of Natalia as you want;;;;;;;;;;;;;x
partition_NAL_news_longer;$COUNTRY$ has decided that it will make Natalia pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NAL_news_short;$COUNTRY$ has declared a partition on the state of Natalia;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NAS_title;Declare a partition on the state of Nassau;;;;;;;;;;;;;x
declare_partition_NAS_desc;Let the world know of your desire to take as much of Nassau as you want;;;;;;;;;;;;;x
partition_NAS_news_longer;$COUNTRY$ has decided that it will make Nassau pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NAS_news_short;$COUNTRY$ has declared a partition on the state of Nassau;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NCT_title;Declare a partition on the state of Neuchatel;;;;;;;;;;;;;x
declare_partition_NCT_desc;Let the world know of your desire to take as much of Neuchatel as you want;;;;;;;;;;;;;x
partition_NCT_news_longer;$COUNTRY$ has decided that it will make Neuchatel pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NCT_news_short;$COUNTRY$ has declared a partition on the state of Neuchatel;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NEJ_title;Declare a partition on the state of Nejd;;;;;;;;;;;;;x
declare_partition_NEJ_desc;Let the world know of your desire to take as much of Nejd as you want;;;;;;;;;;;;;x
partition_NEJ_news_longer;$COUNTRY$ has decided that it will make Nejd pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NEJ_news_short;$COUNTRY$ has declared a partition on the state of Nejd;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NEN_title;Declare a partition on the state of New England;;;;;;;;;;;;;x
declare_partition_NEN_desc;Let the world know of your desire to take as much of New England as you want;;;;;;;;;;;;;x
partition_NEN_news_longer;$COUNTRY$ has decided that it will make New England pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NEN_news_short;$COUNTRY$ has declared a partition on the state of New England;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NEP_title;Declare a partition on the state of Nepal;;;;;;;;;;;;;x
declare_partition_NEP_desc;Let the world know of your desire to take as much of Nepal as you want;;;;;;;;;;;;;x
partition_NEP_news_longer;$COUNTRY$ has decided that it will make Nepal pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NEP_news_short;$COUNTRY$ has declared a partition on the state of Nepal;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NET_title;Declare a partition on the state of Netherlands;;;;;;;;;;;;;x
declare_partition_NET_desc;Let the world know of your desire to take as much of Netherlands as you want;;;;;;;;;;;;;x
partition_NET_news_longer;$COUNTRY$ has decided that it will make Netherlands pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NET_news_short;$COUNTRY$ has declared a partition on the state of Netherlands;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NEW_title;Declare a partition on the state of Newfoundland;;;;;;;;;;;;;x
declare_partition_NEW_desc;Let the world know of your desire to take as much of Newfoundland as you want;;;;;;;;;;;;;x
partition_NEW_news_longer;$COUNTRY$ has decided that it will make Newfoundland pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NEW_news_short;$COUNTRY$ has declared a partition on the state of Newfoundland;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NGF_title;Declare a partition on the state of North German Fed;;;;;;;;;;;;;x
declare_partition_NGF_desc;Let the world know of your desire to take as much of North German Fed as you want;;;;;;;;;;;;;x
partition_NGF_news_longer;$COUNTRY$ has decided that it will make North German Fed pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NGF_news_short;$COUNTRY$ has declared a partition on the state of North German Fed;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NGR_title;Declare a partition on the state of Nigeria;;;;;;;;;;;;;x
declare_partition_NGR_desc;Let the world know of your desire to take as much of Nigeria as you want;;;;;;;;;;;;;x
partition_NGR_news_longer;$COUNTRY$ has decided that it will make Nigeria pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
partition_NGR_news_short;$COUNTRY$ has declared a partition on the state of Nigeria;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
declare_partition_NIC_title;Declare a partition on the state of Nicaragua;;;;;;;;;;;;;x
declare_partition_NIC_desc;Let the world know of your desire to take as much of Nicaragua as you want;;;;;;;;;;;;;x
partition_NIC_news_longer;$COUNTRY$ has decided that it will make Nicaragua pay for their deeds, and has declared that they will partition their country!;;;;;;;;;;;;;x
